|        68 |      1 | web.screens.graphid                       |     0 |      525 |         0 |                             |        |    1 |
|        69 |      1 | web.screens.period                        |   524 |        0 |      3600 |                             |        |    2 |
|        70 |      1 | web.screens.stime                         |   524 |        0 |         0 | 20121229152939              |        |    3 |
|        71 |      1 | web.screens.isnow                         |   524 |        0 |         0 | 1                           |        |    3 |
|        72 |      1 | web.graphs.php.sort                       |     0 |        0 |         0 | name                        |        |    3 |
|        73 |      1 | web.graphs.php.sortorder                  |     0 |        0 |         0 | ASC                         |        |    3 |
|        74 |      1 | web.config.hostid                         |     0 |    10084 |         0 |                             |        |    1 |
|        75 |      1 | web.item.graph.period                     | 23307 |        0 |      3600 |                             |        |    2 |
|        76 |      1 | web.item.graph.stime                      | 23307 |        0 |         0 | 20121004121245              |        |    3 |
|        77 |      1 | web.item.graph.isnow                      | 23307 |        0 |         0 | 1                           |        |    3 |
|        78 |      1 | web.item.graph.period                     | 23308 |        0 |      3600 |                             |        |    2 |
|        79 |      1 | web.item.graph.stime                      | 23308 |        0 |         0 | 20121004121257              |        |    3 |
|        80 |      1 | web.item.graph.isnow                      | 23308 |        0 |         0 |                             |        |    3 |
|        81 |      1 | web.item.graph.period                     | 23335 |        0 |      3600 |                             |        |    2 |
|        82 |      1 | web.item.graph.stime                      | 23335 |        0 |         0 | 20121004121323              |        |    3 |
|        83 |      1 | web.item.graph.isnow                      | 23335 |        0 |         0 |                             |        |    3 |
|        84 |      1 | web.item.graph.period                     | 23342 |        0 |      3600 |                             |        |    2 |
|        85 |      1 | web.item.graph.stime                      | 23342 |        0 |         0 | 20121004121344              |        |    3 |
|        86 |      1 | web.item.graph.isnow                      | 23342 |        0 |         0 |                             |        |    3 |
|        87 |      1 | web.item.graph.period                     | 23338 |        0 |      3600 |                             |        |    2 |
|        88 |      1 | web.item.graph.stime                      | 23338 |        0 |         0 | 20121004125509              |        |    3 |
|        89 |      1 | web.item.graph.isnow                      | 23338 |        0 |         0 |                             |        |    3 |
|        90 |      1 | web.item.graph.period                     | 23337 |        0 |      3600 |                             |        |    2 |
|        91 |      1 | web.item.graph.stime                      | 23337 |        0 |         0 | 20121004150157              |        |    3 |
|        92 |      1 | web.item.graph.isnow                      | 23337 |        0 |         0 |                             |        |    3 |
|        93 |      1 | web.item.graph.period                     | 23274 |        0 |      3600 |                             |        |    2 |
|        94 |      1 | web.item.graph.stime                      | 23274 |        0 |         0 | 20121229152759              |        |    3 |
|        95 |      1 | web.item.graph.isnow                      | 23274 |        0 |         0 |                             |        |    3 |
|        96 |      1 | web.screens.elementid                     |     0 |       16 |         0 |                             |        |    1 |
|        97 |      1 | web.screens.period                        |    16 |        0 |      3600 |                             |        |    2 |
|        98 |      1 | web.screens.stime                         |    16 |        0 |         0 | 20121229152943              |        |    3 |
|        99 |      1 | web.screens.isnow                         |    16 |        0 |         0 | 1                           |        |    3 |
|       100 |      1 | web.templates.php.sort                    |     0 |        0 |         0 | name                        |        |    3 |
|       101 |      1 | web.templates.php.sortorder               |     0 |        0 |         0 | ASC                         |        |    3 |
|       102 |      1 | web.templates.php.groupid                 |     0 |        0 |         0 |                             |        |    1 |
